worldID,basinID,basinX,basinY,basinZ,basinDefID,basinLatitude,basinBase,hillID,hillX,hillY,hillZ,hillDefID,hillgws,hillgwno3,hillBase,zoneID,zoneX,zoneY,zoneZ,zoneDefID,zoneArea,zoneSlope,zoneAspect,zoneIso,zoneEH,zoneWH,zoneBase,zoneBaseID,patchID,patchX,patchY,patchZ,patchsoilID,patchLandID,patchArea,patchSlope,patchLNA,patchKsat,patchMpar,patchRZstorage,patchUnsat,patchSat,patchSnowEZ,patchSnowZ,patchSnowT,patchSnowAge,patchSnowED,patchLittercfrac,patchLitterStorage,patchLitterc1,patchLittern1,patchLitterc2,patchLitterc3,patchLitterc4,patchsoilIDc1,patchsoilIDsminn,patchsoilIDNO3,patchsoilIDc2,patchsoilIDc3,patchsoilIDc4,patchBase,strateID,stratePlantID,stratecfrac,strateGap,strateRZ,strateSnowStored,strateRainStored,stratecpool,strateleafc,stratedleafc,strateleafcstore,strateleafctrans,stratelstemc,stratelstemcstore,stratelstemctrans,stratedstemc,stratedstemcstore,stratedstemctrans,stratelrootc,stratelrootcstore,stratelrootctrans,stratedrootc,stratedrootcstore,stratedrootctrans,stratefrootc,stratefrootcstore,stratefrootctrans,stratecwdc,strateEPVleafcalloc,stratenpool,strateleafn,stratedleafn,strateleafnstore,strateleafntrans,stratelstemn,stratelstemnstore,stratelstemntrans,stratedstemn,stratedstemnstore,stratedstemntrans,stratelrootn,stratelrootnstore,stratelrootntrans,stratedrootn,stratedrootnstore,stratedrootntrans,stratefrootn,stratefrootnstore,stratefrootntrans,stratecwdn,strateRetransn,epv_wstress_days,epv_max_fparabs,epv_min_vwc,strateBase
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5343,354525,4371195,152.68972,9,2,900,10.057,4.9291,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1061,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5453,354525,4371165,156.15628,9,2,900,8.9682,4.7002,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1062,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5454,354555,4371165,151.62334,9,2,900,11.257,4.4773,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1063,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5563,354525,4371135,156.96596,9,2,900,9.9611,4.9137,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1064,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5564,354555,4371135,151.04313,9,2,900,13.089,4.8252,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1065,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5672,354495,4371105,162.27875,9,2,900,8.3328,5.0619,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1066,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5673,354525,4371105,156.03622,9,2,900,12.736,5.3026,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1067,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5782,354495,4371075,163.01649,9,2,900,10.402,4.3524,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1068,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5783,354525,4371075,155.86473,9,2,900,12.838,4.8254,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1069,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5891,354465,4371045,165.93708,9,2,900,8.0641,5.3648,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1070,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5892,354495,4371045,160.36118,9,2,900,11.294,5.3643,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1071,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,5893,354525,4371045,152.48758,9,2,900,8.1806,8.8071,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1072,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,6001,354465,4371015,165.47867,9,2,900,9.9646,6.0148,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1073,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,6002,354495,4371015,158.22125,9,2,900,9.499,8.0862,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1074,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,604,354510,4371095.625,157.81861,1,14400,10.363,8.9813,1,0.00691,0.15373,1,101,6111,354465,4370985,167.15326,9,2,900,10.115,6.1492,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1075,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5342,354495,4371195,155.60967,9,2,900,7.5476,4.9547,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1076,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5788,354675,4371075,153.99095,9,2,900,11.005,5.5828,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1077,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5789,354705,4371075,156.63694,109,2,900,10.105,5.3135,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1078,102,0.96667,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5789,354705,4371075,156.63694,109,2,900,10.105,5.3135,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1079,3,0.033333,0,0.2,0,0,0,0.0319699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310011,0,0,0,0.00159849,0,0.00114467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536557,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5790,354735,4371075,157.91846,9,2,900,10.069,4.9852,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1080,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5791,354765,4371075,157.58229,9,2,900,10.786,5.2177,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1081,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5792,354795,4371075,156.62975,9,2,900,10.644,5.5529,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1082,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5793,354825,4371075,156.50328,9,2,900,10.016,5.4022,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1083,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5894,354555,4371045,151.24086,9,2,900,8.3446,7.723,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1084,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5895,354585,4371045,152.61001,109,4,900,11.335,5.5795,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1085,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5896,354615,4371045,153.70198,9,2,900,10.989,6.0025,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1086,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5897,354645,4371045,156.15221,9,2,900,10.15,5.5331,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1087,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5898,354675,4371045,158.66236,109,4,900,8.9224,5.5087,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1088,102,0.80778,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5898,354675,4371045,158.66236,109,4,900,8.9224,5.5087,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1089,3,0.19222,0,0.2,0,0,0,0.0319699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310011,0,0,0,0.00159849,0,0.00114467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536557,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5899,354705,4371045,160.78901,109,4,900,7.5141,5.387,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1090,102,0.14778,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5899,354705,4371045,160.78901,109,4,900,7.5141,5.387,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1091,3,0.85222,0,0.2,0,0,0,0.0319699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310011,0,0,0,0.00159849,0,0.00114467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536557,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5900,354735,4371045,162.13437,109,2,900,6.6847,5.3201,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1092,102,0.93889,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5900,354735,4371045,162.13437,109,2,900,6.6847,5.3201,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1093,3,0.061111,0,0.2,0,0,0,0.0319699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310011,0,0,0,0.00159849,0,0.00114467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536557,0,0,0,0,0,0,0,0
1,1,354037.9547,4371558.35192,170.48149,1,39.48125,0,6,354603.68852,4371092.70492,152.01807,1,0,0,0,605,354643.84615,4371040.38462,158.58575,1,23400,8.8807,94.575,1,0.035385,0.067108,1,101,5901,354765,4371045,162.25565,9,2,900,6.8811,5.0741,1,0.12,0,0,0,0.28,0,-10,0,-0.5,1,0,0.0000001,0.0000001,0.0000002,0.0000003,0.0000004,0.0000001,0,0,0.0000002,2,6,0,1094,102,1,0,1,0,0,0,0.127967,0,0,0,0.0410321,0,0,0.100507,0,0,0.00638277,0,0,0.0156345,0,0,0.152397,0,0,0,0.00639835,0,0.00464908,0,0,0,0.000205161,0,0,0.000301525,0,0,0.0000319139,0,0,0.0000469039,0,0,0.00419675,0,0,0,0,0,0,0,0
